TREEID,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,LAT,LONG,TREE_STATUS,NATIVE_TREE,DBH_HEIGHT,DBHX
5267,Malus x domestica,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914225753,49.259356,-123.248605,,,,
5269,Pyrus pyrifolia,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914225740,49.259385,-123.248585,,,,
5278,Prunus yedonensis 'Akebono',,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914225629,49.259335,-123.248342,,,,
5279,Prunus yedonensis 'Akebono',,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914230257,49.259414,-123.248039,,,,
5280,Prunus yedonensis 'Akebono',,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914230845,49.259455,-123.247939,,,,
5281,Malus x domestica,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914230935,49.259259,-123.248801,,,,
5283,Malus x domestica,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914225647,49.25926,-123.248751,,,,
5284,Prunus yedonensis 'Akebono',,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20200914230824,49.259239,-123.248648,,,,
3116,Chamaecyparis pisifera squarossa group,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20200914225845,49.266737,-123.252075,,,,
3117,Chamaecyparis pisifera squarossa group,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20200914225742,49.26677,-123.251998,,,,
3132,Chamaecyparis pisifera squarossa group,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20200914225643,49.266714,-123.252142,,,,
5138,Cupressus nootkatensis 'Aurea',,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20200914230140,49.270376,-123.254818,,,,
4186,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230736,49.263841,-123.254164,,,,
4187,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230638,49.263857,-123.254181,,,,
4188,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230321,49.263873,-123.254191,,,,
4189,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230042,49.26389,-123.254202,,,,
3011,Heptacodium miconioides,,,,,,,,,,,,,,,,,,PLAN,20190614175826,PLAN,20200914230516,49.269019,-123.254398,,,,
4398,Cornus 'Eddie's White Wonder',,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20200914230017,49.267338,-123.254465,,,,
3034,Fraxinus angustifolia 'Raywood',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230358,49.269626,-123.254339,,,,
3035,Fraxinus angustifolia 'Raywood',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914225736,49.269655,-123.254235,,,,
4159,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230545,49.263522,-123.253574,,,,
4179,Cornus 'Eddie's White Wonder',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230428,49.263732,-123.25381,,,,
4180,Cornus 'Eddie's White Wonder',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230310,49.263722,-123.253853,,,,
4181,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914225819,49.263726,-123.254035,,,,
4183,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230250,49.263755,-123.25406,,,,
4184,Carpinus betula 'Fastigiata',,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20200914230214,49.263768,-123.254075,,,,
4469,Betula pendula 'Dalearica',,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20200914225904,49.267954,-123.256791,,,,
3044,Fraxinus angustifolia 'Raywood',,,,,,,,,,,,,,,,,,PLAN,20190614175809,PLAN,20200914225641,49.269692,-123.254133,,,,
3048,PInus nigra,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20200914225647,49.26954,-123.254848,,,,
3050,Magnolia soulangeana,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20200914230001,49.269433,-123.255185,,,,
2970,Carpinus tchonoskii,,,,,,,,,,,,,,,,,,PLAN,20190614175823,PLAN,20200914230124,49.268279,-123.257451,,,,
2971,Carpinus tchonskii,,,,,,,,,,,,,,,,,,PLAN,20190614175823,PLAN,20200914225746,49.268291,-123.25743,,,,
2985,Fraxinus,Ash,,,,,,,,,,,,,,,,,PLAN,20190614175824,PLAN,20200914230756,49.267815,-123.258228,,,,
2986,Fraxinus,Ash,,,,,,,,,,,,,,,,,PLAN,20190614175824,PLAN,20200914231014,49.267756,-123.258179,,,,
5167,Malus x domestica,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20200914225948,49.259296,-123.248721,,,,
5168,Malus x domestica,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20200914230108,49.259271,-123.248698,,,,
7341,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000028,PLAN,20200914230856,49.262287,-123.237414,,,,
7348,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000154,PLAN,20200914225639,49.262848,-123.238915,,,,
7350,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000155,PLAN,20200914225736,49.262836,-123.239292,,,,
7351,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000157,PLAN,20200914225837,49.262906,-123.239231,,,,
7352,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000158,PLAN,20200914230732,49.262949,-123.239099,,,,
7353,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000159,PLAN,20200914230243,49.263046,-123.239189,,,,
7355,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000200,PLAN,20200914230120,49.263108,-123.239347,,,,
7356,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000200,PLAN,20200914230457,49.263,-123.239287,,,,
7368,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000643,PLAN,20200914230157,49.263259,-123.239257,,,,
7369,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000645,PLAN,20200914225708,49.263231,-123.239204,,,,
7370,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000646,PLAN,20200914225647,49.263254,-123.2394,,,,
7268,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000647,PLAN,20200914230208,49.263382,-123.239364,,,,
7269,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000648,PLAN,20200914225817,49.263491,-123.239433,,,,
7270,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000648,PLAN,20200914225721,49.263417,-123.239545,,,,
7271,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000652,PLAN,20200914230002,49.263581,-123.239517,,,,
7273,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000817,PLAN,20200914230624,49.263553,-123.239837,,,,
7274,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000819,PLAN,20200914225752,49.263604,-123.239644,,,,
7275,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000819,PLAN,20200914230942,49.263677,-123.239514,,,,
7276,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000929,PLAN,20200914225759,49.263485,-123.239997,,,,
5225,Crataegus lavalleei,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20200914230117,49.269314,-123.257189,,,,
5226,Crataegus lavalleei,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20200914230010,49.269302,-123.257291,,,,
5239,Chamaecyparis pisifera squarrosa group,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20200914230753,49.266979,-123.257291,,,,
3115,Chamaecyparis pisifera squarossa group,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20200914225642,49.266701,-123.252198,,,,
8915,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000234,PLAN,20200914225744,49.259802,-123.235769,,,,
8916,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000235,PLAN,20200914225649,49.259746,-123.235737,,,,
8917,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000237,PLAN,20200914225745,49.259684,-123.235746,,,,
8918,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000238,PLAN,20200914225856,49.259794,-123.235714,,,,
8921,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000247,PLAN,20200914225647,49.259793,-123.235218,,,,
7131,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001708,PLAN,20200914230212,49.261199,-123.237299,,,,
7461,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001711,PLAN,20200914225948,49.261256,-123.237733,,,,
7462,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001712,PLAN,20200914225749,49.261347,-123.23768,,,,
7463,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001712,PLAN,20200914225748,49.261384,-123.237589,,,,
7464,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001721,PLAN,20200914230511,49.261189,-123.238386,,,,
7466,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001722,PLAN,20200914230131,49.261105,-123.238351,,,,
7467,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001723,PLAN,20200914230133,49.261056,-123.238288,,,,
7468,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001725,PLAN,20200914230815,49.26098,-123.238151,,,,
7469,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001727,PLAN,20200914230000,49.260958,-123.238023,,,,
7471,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001731,PLAN,20200914225634,49.261327,-123.238453,,,,
7472,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001857,PLAN,20200914230312,49.260894,-123.239234,,,,
7473,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001906,PLAN,20200914230427,49.261208,-123.238242,,,,
7474,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001907,PLAN,20200914225905,49.261351,-123.238305,,,,
7475,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001907,PLAN,20200914225720,49.261332,-123.23825,,,,
7477,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001909,PLAN,20200914225625,49.261431,-123.238131,,,,
7478,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001910,PLAN,20200914225716,49.261405,-123.238346,,,,
7479,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001911,PLAN,20200914230227,49.261492,-123.238017,,,,
7480,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001911,PLAN,20200914225751,49.261338,-123.238002,,,,
7482,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001915,PLAN,20200914225907,49.261256,-123.238109,,,,
7483,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001916,PLAN,20200914230732,49.261126,-123.238107,,,,
7484,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001917,PLAN,20200914230727,49.261126,-123.237952,,,,
7485,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001918,PLAN,20200914230513,49.261038,-123.23809,,,,
7486,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001919,PLAN,20200914230711,49.261182,-123.237891,,,,
7487,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001920,PLAN,20200914230032,49.261253,-123.237947,,,,
7488,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001924,PLAN,20200914230244,49.260977,-123.237976,,,,
7489,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001927,PLAN,20200914225859,49.261053,-123.237942,,,,
7491,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001929,PLAN,20200914225851,49.261132,-123.237867,,,,
7492,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001929,PLAN,20200914230627,49.261186,-123.237824,,,,
7493,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001930,PLAN,20200914230857,49.261233,-123.23783,,,,
7494,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001932,PLAN,20200914230917,49.261003,-123.238027,,,,
7496,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208001935,PLAN,20200914225746,49.261267,-123.238217,,,,
7186,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230419,PLAN,20200914230645,49.257366,-123.237256,,,,
7187,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230419,PLAN,20200914230321,49.257279,-123.237294,,,,
7188,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230423,PLAN,20200914230323,49.257264,-123.23719,,,,
7189,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230424,PLAN,20200914225756,49.257318,-123.237113,,,,
7192,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230449,PLAN,20200914231022,49.257425,-123.237187,,,,
7194,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230805,PLAN,20200914230145,49.257261,-123.237085,,,,
7195,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230806,PLAN,20200914230820,49.257201,-123.237092,,,,
7197,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230809,PLAN,20200914230025,49.257147,-123.237058,,,,
7198,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230809,PLAN,20200914225927,49.257089,-123.237106,,,,
7199,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230813,PLAN,20200914230632,49.25702,-123.23699,,,,
7200,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230814,PLAN,20200914225947,49.257084,-123.236992,,,,
7202,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230817,PLAN,20200914225636,49.256871,-123.236904,,,,
7203,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230821,PLAN,20200914231002,49.256803,-123.236799,,,,
7204,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230823,PLAN,20200914225919,49.256734,-123.236685,,,,
7205,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230825,PLAN,20200914230202,49.256685,-123.236762,,,,
7206,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230826,PLAN,20200914225710,49.25664,-123.236701,,,,
7208,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230829,PLAN,20200914225852,49.256737,-123.23676,,,,
7209,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214230830,PLAN,20200914230554,49.256831,-123.236763,,,,
7178,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231658,PLAN,20200914230102,49.258043,-123.235203,,,,
7179,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231659,PLAN,20200914230412,49.258061,-123.235279,,,,
7180,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231700,PLAN,20200914225822,49.258129,-123.235142,,,,
7183,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231711,PLAN,20200914225729,49.258382,-123.235164,,,,
7184,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231711,PLAN,20200914230617,49.258331,-123.235095,,,,
7185,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231713,PLAN,20200914230034,49.258378,-123.235047,,,,
7225,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231717,PLAN,20200914230132,49.258489,-123.235317,,,,
7226,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231717,PLAN,20200914225922,49.258535,-123.23536,,,,
7227,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231718,PLAN,20200914230404,49.258591,-123.235396,,,,
7228,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231718,PLAN,20200914225743,49.258545,-123.235519,,,,
7229,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231719,PLAN,20200914230826,49.258581,-123.235522,,,,
7231,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231723,PLAN,20200914230754,49.258507,-123.235861,,,,
7232,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214231724,PLAN,20200914225759,49.258444,-123.235835,,,,
7212,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214232921,PLAN,20200914230420,49.259514,-123.23519,,,,
7267,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214232938,PLAN,20200914225724,49.259388,-123.236969,,,,
7240,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214232945,PLAN,20200914230509,49.259252,-123.236508,,,,
7242,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214232950,PLAN,20200914230548,49.258947,-123.236928,,,,
7243,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214233018,PLAN,20200914225749,49.259853,-123.235006,,,,
7249,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214233024,PLAN,20200914230632,49.260123,-123.234517,,,,
7254,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214233044,PLAN,20200914230525,49.260317,-123.23569,,,,
7255,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214233045,PLAN,20200914225641,49.260437,-123.235774,,,,
7259,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214233056,PLAN,20200914230019,49.259851,-123.234263,,,,
7289,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214234839,PLAN,20200914230641,49.259917,-123.234842,,,,
7292,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235200,PLAN,20200914225951,49.260526,-123.234991,,,,
7293,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235201,PLAN,20200914230859,49.260566,-123.234877,,,,
7295,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235203,PLAN,20200914225630,49.260663,-123.234857,,,,
7296,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235206,PLAN,20200914230958,49.260711,-123.234917,,,,
7306,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235423,PLAN,20200914225939,49.26094,-123.233374,,,,
7307,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235426,PLAN,20200914230613,49.261063,-123.233155,,,,
7309,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235427,PLAN,20200914225839,49.261027,-123.233403,,,,
7310,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235428,PLAN,20200914230548,49.261114,-123.233461,,,,
7311,,,,,,,,,,,,,,,,,,,GISSTUD2,20200214235430,PLAN,20200914230834,49.261183,-123.233528,,,,
7331,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000005,PLAN,20200914230556,49.262963,-123.237723,,,,
7333,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000009,PLAN,20200914230557,49.263164,-123.237896,,,,
8634,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234441,PLAN,20200914230203,49.25838,-123.237828,,,,
8642,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234734,PLAN,20200914230652,49.257088,-123.237488,,,,
8644,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234737,PLAN,20200914231018,49.256872,-123.237096,,,,
8645,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234738,PLAN,20200914230250,49.257014,-123.237185,,,,
8646,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234743,PLAN,20200914230239,49.256386,-123.236607,,,,
8647,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234744,PLAN,20200914231016,49.256318,-123.236536,,,,
8648,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234745,PLAN,20200914225903,49.256276,-123.236441,,,,
8650,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234747,PLAN,20200914225856,49.256233,-123.236008,,,,
8651,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234747,PLAN,20200914225946,49.256273,-123.235862,,,,
8757,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234749,PLAN,20200914230813,49.256307,-123.235779,,,,
8758,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234753,PLAN,20200914230825,49.257086,-123.237329,,,,
8760,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207234755,PLAN,20200914230030,49.257242,-123.2374,,,,
8779,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207235023,PLAN,20200914230712,49.257945,-123.237786,,,,
8783,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207235141,PLAN,20200914230053,49.257826,-123.237205,,,,
8787,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207235202,PLAN,20200914230558,49.258048,-123.23658,,,,
8788,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207235206,PLAN,20200914225658,49.258056,-123.236516,,,,
8797,,,,,,,,,,,,,,,,,,,GISSTUD2,20200207235252,PLAN,20200914230659,49.258295,-123.236237,,,,
8798,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000011,PLAN,20200914230511,49.258277,-123.237309,,,,
8899,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000012,PLAN,20200914225819,49.25821,-123.237219,,,,
8901,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000012,PLAN,20200914230951,49.258247,-123.236994,,,,
8902,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000013,PLAN,20200914230716,49.258336,-123.237102,,,,
7043,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000154,PLAN,20200914230811,49.259872,-123.23657,,,,
7044,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000155,PLAN,20200914230246,49.259741,-123.23705,,,,
7045,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000155,PLAN,20200914230123,49.259706,-123.236956,,,,
7046,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000156,PLAN,20200914230349,49.259699,-123.236887,,,,
7047,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000157,PLAN,20200914230706,49.25962,-123.236917,,,,
7049,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000158,PLAN,20200914230607,49.259633,-123.237067,,,,
7050,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000200,PLAN,20200914230151,49.25959,-123.23674,,,,
7051,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000201,PLAN,20200914230036,49.25965,-123.236791,,,,
7052,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000202,PLAN,20200914225834,49.259731,-123.236744,,,,
7054,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000203,PLAN,20200914231050,49.259752,-123.236614,,,,
7055,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000204,PLAN,20200914225634,49.259786,-123.236535,,,,
7056,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000204,PLAN,20200914225839,49.259701,-123.236589,,,,
7057,,,,,,,,,,,,,,,,,,,GISSTUD2,20200208000205,PLAN,20200914225924,49.259661,-123.23661,,,,
7277,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000930,PLAN,20200914225758,49.263435,-123.239933,,,,
7278,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000930,PLAN,20200914230615,49.263379,-123.240044,,,,
7279,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000931,PLAN,20200914225628,49.263387,-123.240159,,,,
7280,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000932,PLAN,20200914230813,49.263338,-123.240282,,,,
7282,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000934,PLAN,20200914230550,49.263288,-123.240486,,,,
7283,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000934,PLAN,20200914225704,49.263282,-123.240603,,,,
7284,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000935,PLAN,20200914225646,49.263221,-123.240819,,,,
7285,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000935,PLAN,20200914225753,49.263138,-123.240752,,,,
7287,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000937,PLAN,20200914225625,49.263228,-123.240301,,,,
7288,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215000938,PLAN,20200914225638,49.263253,-123.240158,,,,
7396,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001418,PLAN,20200914230408,49.263204,-123.239792,,,,
7397,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001419,PLAN,20200914230113,49.263249,-123.239754,,,,
7398,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001420,PLAN,20200914225637,49.263206,-123.239674,,,,
7400,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001424,PLAN,20200914230109,49.263143,-123.239902,,,,
7401,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001426,PLAN,20200914230713,49.263042,-123.239971,,,,
7402,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001428,PLAN,20200914230753,49.263048,-123.239783,,,,
7403,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001429,PLAN,20200914230138,49.262956,-123.239724,,,,
7405,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001430,PLAN,20200914230240,49.262943,-123.239944,,,,
7406,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001431,PLAN,20200914230022,49.263039,-123.24017,,,,
7407,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001433,PLAN,20200914230107,49.262958,-123.240056,,,,
7408,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001435,PLAN,20200914230546,49.262845,-123.240033,,,,
7410,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001435,PLAN,20200914225923,49.262773,-123.239772,,,,
7411,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001436,PLAN,20200914225908,49.262851,-123.239469,,,,
7412,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001436,PLAN,20200914230908,49.262776,-123.239579,,,,
7413,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001440,PLAN,20200914225828,49.262738,-123.239652,,,,
7414,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001441,PLAN,20200914225826,49.262848,-123.239656,,,,
7416,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001443,PLAN,20200914230327,49.262897,-123.240292,,,,
7417,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001446,PLAN,20200914230733,49.262936,-123.240202,,,,
7420,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001451,PLAN,20200914225801,49.262706,-123.239525,,,,
7422,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001454,PLAN,20200914225957,49.262878,-123.23998,,,,
7419,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001458,PLAN,20200914230604,49.262787,-123.240409,,,,
7424,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001502,PLAN,20200914225734,49.262845,-123.240666,,,,
7425,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215001503,PLAN,20200914230944,49.262888,-123.240756,,,,
7376,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215002304,PLAN,20200914230402,49.263021,-123.241601,,,,
7378,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215002305,PLAN,20200914230101,49.262947,-123.241543,,,,
7379,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215002306,PLAN,20200914231010,49.262972,-123.241404,,,,
7389,,,,,,,,,,,,,,,,,,,GISSTUD2,20200215002344,PLAN,20200914225710,49.26312,-123.241411,,,,
