ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10813,,,,,Azalea House,,6388,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 0B9,BC,Current,1,1,VBL10133,NeighbourhoodBldg,Rooftop,Building,VBL10133,0,,1,CanadaPost,1,11,Hawthorn,,,,PLAN,20200417211841,,6388 Hawthorn Lane,-123.249826,49.257825
VAD10229,,,,,Greenwood Commons,,2660,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 0A5,BC,Current,1,1,VBL10010,NeighbourhoodBldg,Rooftop,Building,VBL10010,0,,1,CanadaPost,,70,East Campus,,,,PLAN,20200417211902,,2660 Wesbrook Mall,-123.239754,49.260817
VAD10225,,,,,Granite Terrace,,3233,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B4,BC,Current,1,1,VBL10164,NeighbourhoodBldg,FrontDoor,Building,VBL10164,0,,1,CanadaPost,,77,Wesbrook Place,,,,PLAN,20200417211902,,3233 Wesbrook Mall,-123.236445,49.255118
VAD10121,,,,,Journey,,6328,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K2,BC,Current,1,1,VBL10225,NeighbourhoodBldg,FrontDoor,Building,VBL10225,0,,1,CanadaPost,,80,Hawthorn,,,,PLAN,20200417211902,,6328 Larkin Drive,-123.247498,49.258021
VAD10116,,,,,Legacy,,6333,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 0A7,BC,Current,1,1,VBL10160,NeighbourhoodBldg,FrontDoor,Building,VBL10160,0,,1,CanadaPost,,55,Hawthorn,,,,PLAN,20200417211902,,6333 Larkin Drive,-123.247765,49.257336
VAD10008,,,,,Hawthorn Green (D2),,6328,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211923,,6328 Hawthorn Lane,-123.248499,49.258272
VAD10030,,,,,Logan Lane (B6),,2549,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211923,,2549 East Mall,-123.245348,49.258976
VAD10003,,,,,Hawthorn Green (B1),,6352,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211923,,6352 Hawthorn Lane,-123.248758,49.258181
VAD11143,,,,,Village Square - Retail,Village Square,5968,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,0,VBL10170,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,Wesbrook Place,,,,PLAN,20200417211924,VAD11137,5968 Webber Lane,-123.236485,49.25407
VAD10793,,,,,Westchester (C2),,2576,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2576 West Mall,-123.249389,49.257307
VAD10794,,,,,Westchester (C3),,2572,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2572 West Mall,-123.249445,49.257375
VAD10796,,,,,Westchester (D1),,2568,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2568 West Mall,-123.249503,49.257446
VAD10797,,,,,Westchester (D2),,2566,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2566 West Mall,-123.249531,49.25748
VAD10798,,,,,Westchester (D3),,2562,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2562 West Mall,-123.249587,49.257549
VAD10799,,,,,Westchester (D4),,2560,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2560 West Mall,-123.249618,49.257586
VAD10451,,,,,Stirling House - Townhouse,Stirling House,6078,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211947,VAD10442,6078 Iona Drive,-123.252416,49.270601
VAD11065,,,,,The Mews - Retail,The Mews,3353,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,GISSTUD1,20181213182415,PLAN,20200417211947,VAD11057,3353 Wesbrook Mall,-123.23535,49.254379
VAD10448,,,,,Stirling House - Townhouse,Stirling House,6082,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211947,VAD10442,6082 Iona Drive,-123.252601,49.27052
VAD10733,,,,,Clement's Green,,6268,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A2,BC,Current,1,1,VBL10143,NeighbourhoodBldg,FrontDoor,Building,VBL10143,0,,1,CanadaPost,1,55,Hawthorn,,,,PLAN,20200417211842,,6268 Eagles Drive,-123.246081,49.258047
VAD10773,,,,,Sumac House,,6395,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 0C1,BC,Current,1,1,VBL10041,NeighbourhoodBldg,FrontDoor,Building,VBL10347,0,,1,CanadaPost,,42,Hawthorn,,,,PLAN,20200417211842,,6395 Hawthorn Lane,-123.249923,49.258039
VAD11031,,,,,David Strangway Building,,5950,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10070,CampusBuilding,FrontDoor,Building,VBL10070,0,,1,CanadaPost,1,0,University Blvd,,,,PLAN,20200417211929,,5950 University Boulevard,-123.246027,49.266025
VAD10892,,,,,Coast - Duplex (3B),Coast - East,6078,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211845,VAD10726,6078 Chancellor Boulevard,-123.253304,49.271376
VAD10414,,,,,Somerset (H2),,2610,,West,Mall,0,,0,Vancouver,Municipality,V6T 2K6,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211846,,2610 West Mall,-123.248545,49.25627
VAD10424,,,,,St Mark's Duplex (5A),,5938,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5938 Chancellor Boulevard,-123.2499,49.272689
VAD10426,,,,,St Mark's Duplex (5B),,5932,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5932 Chancellor Boulevard,-123.249736,49.272739
VAD10060,,,,,The Mews - Retail,The Mews,3351,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211929,VAD11057,3351 Wesbrook Mall,-123.235382,49.254418
VAD10091,,,,,Central - Retail,Central,6055,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417211930,VAD10851,6055 University Boulevard,-123.247476,49.266213
VAD10090,,,,,Central - Retail,Central,6045,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417211930,VAD10851,6045 University Boulevard,-123.247356,49.266228
VAD10428,,,,,St Mark's Duplex (6A),,5928,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5928 Chancellor Boulevard,-123.24966,49.272748
VAD10485,,,,,Wyndham Hall,,5683,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H3,BC,Current,1,1,VBL10293,NeighbourhoodBldg,FrontDoor,Building,VBL10293,0,,1,CanadaPost,,55,Hampton Place,,,,PLAN,20200417211925,,5683 Hampton Place,-123.233998,49.259364
VAD10037,,,,,Logan Lane (A5),,2569,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,2569 East Mall,-123.245064,49.258631
VAD10039,,,,,Logan Lane (B12),,2539,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,2539 East Mall,-123.245484,49.259132
VAD10136,,,,,Logan Lane (D11),,6240,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,6240 Logan Lane,-123.24584,49.258814
VAD10113,,,,,Logan Lane (C12),,6222,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,6222 Logan Lane,-123.246053,49.259157
VAD10115,,,,,Logan Lane (D15),,6232,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,6232 Logan Lane,-123.245927,49.258919
VAD10473,,,,,Westpoint,,6005,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0B3,BC,Current,1,1,VBL10305,NeighbourhoodBldg,FrontDoor,Building,VBL10305,0,,1,CanadaPost,,69,Chancellor Place,,,,PLAN,20200417211925,,6005 Walter Gage Road,-123.250607,49.270091
VAD10036,,,,,Logan Lane (C14),,6226,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211925,,6226 Logan Lane,-123.246122,49.259137
VAD10122,,,,,Logan Lane (A6),,2571,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,2571 East Mall,-123.245088,49.258668
VAD10072,,,,,The Mews - Retail,The Mews,3312,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211827,VAD11057,3312 Shrum Lane,-123.236008,49.25461
VAD10075,,,,,Tapestry North - Retail,Tapestry North,3318,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0A8,BC,Current,1,0,VBL10137,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211828,VAD10073,3318 Wesbrook Mall,-123.235364,49.254845
VAD10076,,,,,The Mews - Retail,The Mews,3339,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211828,VAD11057,3339 Wesbrook Mall,-123.235443,49.254476
VAD10551,,,,,Chancellor House - Duplex (3B),Chancellor House,6008,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10385,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211844,VAD10705,6008 Chancellor Boulevard,-123.251755,49.272072
VAD10554,,,,,Corus - Townhouse (5),Corus,5983,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,PLAN,20200417211844,VAD10062,5983 Walter Gage Road,-123.249182,49.270618
VAD10109,,,,,"Ivy on the Park - Townhomes (North, South 1 & South 2)",Ivy on the Park,5681,,Birney,Avenue,0,,0,Vancouver,Municipality,,BC,Pending,1,1,VBL10264,NeighbourhoodBldg,Rooftop,Building,VBL10264,0,,1,CanadaPost,,23,Wesbrook Place,Address for both North and South Townhouses,RACHELW,20181211195415,PLAN,20200417211907,VAD11164,5681 Birney Avenue,-123.231815,49.254572
VAD10562,,,,,David Strangway - Retail,David Strangway,5940,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417211928,VAD11031,5940 University Boulevard,-123.245811,49.266108
VAD10395,,,,,Somerset (E1),,6382,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211829,,6382 Larkin Drive,-123.248071,49.256508
VAD10407,,,,,Somerset (C2),,6376,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211830,,6376 Larkin Drive,-123.247784,49.256314
VAD10411,,,,,Somerset (C1),,6372,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211830,,6372 Larkin Drive,-123.247712,49.256432
VAD10555,,,,,Corus - Townhouse (6),Corus,5985,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,PLAN,20200417211844,VAD10062,5985 Walter Gage Road,-123.249238,49.270598
VAD10887,,,,,Coast - Duplex (2B),Coast - East,6082,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211845,VAD10726,6082 Chancellor Boulevard,-123.253413,49.271294
VAD10890,,,,,Coast - Duplex (3A),Coast - East,6072,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211845,VAD10726,6072 Chancellor Boulevard,-123.253215,49.271415
VAD10884,,,,,Coast - Duplex (1B),Coast - East,6092,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211845,VAD10726,6092 Chancellor Boulevard,-123.253612,49.271174
VAD10885,,,,,Coast - Duplex (2A),Coast - East,6088,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211845,VAD10726,6088 Chancellor Boulevard,-123.2535,49.271256
VAD10135,,,,,Ivy on the Park - Highrise,Ivy on the Park ,5629,,Birney,Avenue,0,,0,Vancouver,Municipality,,BC,Pending,1,1,VBL10265,NeighbourhoodBldg,FrontDoor,Building,VBL10265,0,,1,CanadaPost,,159,Wesbrook Place,,RACHELW,20181211195411,PLAN,20200417211907,VAD11164,5629 Birney Avenue,-123.231041,49.254599
VAD10581,,,,,Sage,,5782,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0C1,BC,Current,1,1,VBL10187,NeighbourhoodBldg,FrontDoor,Building,VBL10187,0,,1,CanadaPost,,115,Wesbrook Place,,,,PLAN,20200417211907,,5782 Berton Avenue,-123.233783,49.255395
VAD10553,,,,,Academy,,5728,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0E5,BC,Current,1,1,VBL10183,NeighbourhoodBldg,FrontDoor,Building,VBL10183,0,,1,CanadaPost,,162,Wesbrook Place,,,,PLAN,20200417211907,,5728 Berton Avenue,-123.233144,49.255706
VAD10584,,,,,The Wesbrook,,5838,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0A5,BC,Current,1,1,VBL10184,NeighbourhoodBldg,FrontDoor,Building,VBL10184,0,,1,CanadaPost,,69,Wesbrook Place,,,,PLAN,20200417211908,,5838 Berton Avenue,-123.234668,49.255178
VAD10561,,,,,David Strangway - Retail,David Strangway,5960,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417211928,VAD11031,5960 University Boulevard,-123.246183,49.266044
VAD10430,,,,,St Mark's Duplex (6B),,5922,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5922 Chancellor Boulevard,-123.249495,49.272797
VAD10432,,,,,St Mark's Duplex (7A),,5912,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5912 Chancellor Boulevard,-123.249255,49.272847
VAD10434,,,,,St Mark's Duplex (8A),,5902,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,,5902 Chancellor Boulevard,-123.248972,49.272876
VAD10416,,,,,Somerset (D1),,6378,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417212011,,6378 Larkin Drive,-123.247854,49.256265
VAD10883,,,,,Coast - Duplex (1A),Coast - East,6098,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417212012,VAD10726,6098 Chancellor Boulevard,-123.253699,49.271119
VAD10207,,,,,MBA House - Retail,MBA House,3392,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10403,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10134,3392 Shrum Lane,-123.235303,49.253771
VAD10221,,,,,MBA House - Retail,MBA House,3380,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10403,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10134,3380 Shrum Lane,-123.235435,49.253931
VAD11055,,,,,Webber House,,3388,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J8,BC,Current,1,1,VBL10171,NeighbourhoodBldg,FrontDoor,Building,VBL10171,0,,1,CanadaPost,1,36,Wesbrook Place,,,,PLAN,20200417212007,,3388 Webber Lane,-123.23688,49.253206
VAD11144,,,,,Virtuoso,,3581,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0K5,BC,Current,1,1,VBL10345,NeighbourhoodBldg,FrontDoor,Building,VBL10345,0,,1,CanadaPost,,106,Wesbrook Place,,,,PLAN,20200417212007,,3581 Ross Drive,-123.234256,49.250948
VAD11137,,,,,Village Square,,3338,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,1,VBL10170,NeighbourhoodBldg,FrontDoor,Building,VBL10170,0,,1,CanadaPost,0,90,Wesbrook Place,,,,PLAN,20200417212007,,3338 Webber Lane,-123.236818,49.253893
VAD11050,,,,,Esse,,1863,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2J7,BC,Current,1,1,VBL10280,NeighbourhoodBldg,Rooftop,Building,VBL10280,0,,1,CanadaPost,0,23,Chancellor Place,,,,PLAN,20200417212007,,1863 Wesbrook Mall,-123.248249,49.270995
VAD11029,,,,,Dahlia House,,3515,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0H2,BC,Current,1,1,VBL10096,NeighbourhoodBldg,FrontDoor,Building,VBL10096,0,,1,CanadaPost,1,47,Wesbrook Place,,,,PLAN,20200417212007,,3515 Wesbrook Mall,-123.233826,49.252286
VAD11074,,,,,The Regency,,5639,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H6,BC,Current,1,1,VBL10287,NeighbourhoodBldg,FrontDoor,Building,VBL10287,0,,1,CanadaPost,,120,Hampton Place,,,,PLAN,20200417212007,,5639 Hampton Place,-123.233077,49.259051
VAD11073,,,,,The Pemberley,,5605,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H2,BC,Current,1,1,VBL10205,NeighbourhoodBldg,FrontDoor,Building,VBL10205,0,,1,CanadaPost,1,72,Hampton Place,,,,PLAN,20200417212008,,5605 Hampton Place,-123.232514,49.257893
VAD11071,,,,,Thames Court,,5880,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2E9,BC,Current,1,1,VBL10253,NeighbourhoodBldg,Rooftop,Building,VBL10253,0,,1,CanadaPost,,86,Hampton Place,,,,PLAN,20200417212008,,5880 Hampton Place,-123.236605,49.257492
VAD10219,,,,,Central - Retail,Central,6001,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6001 University Boulevard,-123.246875,49.266422
VAD10094,,,,,Central - Retail,Central,6025,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6025 University Boulevard,-123.247143,49.266255
VAD10092,,,,,Central - Retail,Central,6035,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6035 University Boulevard,-123.247244,49.266242
VAD10078,,,,,The Mews - Retail,The Mews,3317,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212003,VAD11057,3317 Wesbrook Mall,-123.235675,49.254776
VAD11138,,,,,Village Square - Retail,Village Square,5958,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,0,VBL10170,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,1,0,Wesbrook Place,,,,PLAN,20200417211948,VAD11137,5958 Webber Lane,-123.236231,49.254135
VAD10812,,,,,Axis,,6090,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0B6,BC,Current,1,1,VBL10314,NeighbourhoodBldg,FrontDoor,Building,VBL10314,0,,1,CanadaPost,,174,Chancellor Place,,,,PLAN,20200417211910,,6090 Iona Drive,-123.25236,49.270112
VAD10101,,,,,Pine House,,3588,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0K3,BC,Current,1,1,VBL10321,NeighbourhoodBldg,FrontDoor,Building,VBL10321,0,,1,CanadaPost,,93,Wesbrook Place,,,,PLAN,20200417211910,,3588 Ross Drive,-123.234276,49.25123
VAD10435,,,,,St Mark's Duplex (8B),,5908,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,,5908 Chancellor Boulevard,-123.249167,49.272864
VAD10444,,,,,Stirling House - Townhouse,Stirling House,6068,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,VAD10442,6068 Iona Drive,-123.252333,49.270609
VAD10002,,,,,Hawthorn Green (A2),,6356,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211955,,6356 Hawthorn Lane,-123.248852,49.258147
VAD10004,,,,,Hawthorn Green (B2),,6346,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6346 Hawthorn Lane,-123.248736,49.258188
